FechaCont,ItemCode,Quantity,PrecioUnitario,SubTotal,CostoCalculado,DiferenciaCosto,ErrorAbsolutoCosto,ErrorRelativoCosto,ClasificacionDiferenciaMonetaria
2021-07-21,PS00001,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-22,P003591,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-06,PS00012,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-19,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-11,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-05-12,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-09,PS00013,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-14,PS00001,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-09,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-21,P004708,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-01-24,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-23,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-23,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-18,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,P006244,6.0,200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-21,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-14,P006366,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-14,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-21,PS00009,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-11,PS00001,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-06,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-15,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2023-12-06,PS00006,1.0,1200.0,1200.0,1200.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-01-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-01-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-01-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-02-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-02-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-03-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-06-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,1200.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,1200.0,,,,,No evaluable
2024-02-14,PS00006,1.0,,1200.0,,,,,No evaluable
2024-05-30,PS00006,1.0,,1200.0,,,,,No evaluable
2024-06-10,PS00006,1.0,,1200.0,,,,,No evaluable
2024-08-13,PS00006,1.0,,1200.0,,,,,No evaluable
2024-08-07,PS00006,1.0,,1200.0,,,,,No evaluable
2024-09-03,PS00006,1.0,,1200.0,,,,,No evaluable
2024-10-18,PS00006,1.0,,1200.0,,,,,No evaluable
2024-11-12,PS00006,1.0,,1200.0,,,,,No evaluable
2024-04-23,PS00006,1.0,,1200.0,,,,,No evaluable
2024-04-24,PS00006,1.0,,1200.0,,,,,No evaluable
2024-08-20,PS00006,1.0,,1200.0,,,,,No evaluable
2024-08-07,PS00006,1.0,,1200.0,,,,,No evaluable
2024-10-30,PS00006,1.0,,1200.0,,,,,No evaluable
2024-10-28,400045,2.0,,1199.18,,,,,No evaluable
2024-12-30,400045,2.0,,1199.18,,,,,No evaluable
2024-07-01,400045,4.0,,1199.17,,,,,No evaluable
2022-09-16,P002375,2.0,598.53,1197.06,1197.06,0.0,0.0,0.0,Coincidencia exacta
2023-03-17,P002376,2.0,598.53,1197.06,1197.06,0.0,0.0,0.0,Coincidencia exacta
2023-04-06,P002381,2.0,598.53,1197.06,1197.06,0.0,0.0,0.0,Coincidencia exacta
2023-05-17,P002375,2.0,598.53,1197.06,1197.06,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,P002380,2.0,,1197.06,,,,,No evaluable
2024-10-01,400051,1.0,,1197.06,,,,,No evaluable
2024-10-18,400049,5.0,,1196.44,,,,,No evaluable
2024-12-04,400045,2.0,,1196.27,,,,,No evaluable
2022-03-09,PS00001,1.0,1196.08,1196.08,1196.08,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,P002388,5.0,239.184,1195.92,1195.92,0.0,0.0,0.0,Coincidencia exacta
2021-09-17,P003981,12.0,99.598333,1195.18,1195.1799959999998,4.000000217274646e-06,4.000000217274646e-06,3.3467763996006008e-09,Coincidencia exacta
2025-06-01,P004612,1.0,,1194.86,,,,,No evaluable
2023-10-27,P006548,6.0,198.82,1192.92,1192.92,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,400045,2.0,,1192.35,,,,,No evaluable
2025-01-01,400045,2.0,,1192.35,,,,,No evaluable
2021-11-19,PS00013,1.0,1191.07,1191.07,1191.07,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,PS00006,1.0,,1191.0,,,,,No evaluable
2022-03-07,PS00006,1.0,1190.0,1190.0,1190.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-04,PS00006,1.0,1190.0,1190.0,1190.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,900363,17.0,,1190.0,,,,,No evaluable
2024-10-18,400045,2.0,,1189.47,,,,,No evaluable
2024-09-06,400051,1.0,,1188.95,,,,,No evaluable
2023-07-21,P000266,54.0,22.0,1188.0,1188.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,PS00006,1.0,1187.5,1187.5,1187.5,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,PS00006,1.0,1187.5,1187.5,1187.5,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,PS00006,1.0,1187.5,1187.5,1187.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-20,PS00006,1.0,1187.5,1187.5,1187.5,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,400045,2.0,,1187.49,,,,,No evaluable
2022-07-20,PS00006,1.0,1187.4,1187.4,1187.4,0.0,0.0,0.0,Coincidencia exacta
2021-02-12,PS00006,1.0,1185.0,1185.0,1185.0,0.0,0.0,0.0,Coincidencia exacta
2024-10-09,PS00006,1.0,,1185.0,,,,,No evaluable
2025-02-01,400045,2.0,,1184.06,,,,,No evaluable
2021-10-19,PS00006,1.0,1183.23,1183.23,1183.23,0.0,0.0,0.0,Coincidencia exacta
2023-08-23,PS00006,1.0,1183.0,1183.0,1183.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,P004302,4.0,,1182.24,,,,,No evaluable
2025-09-01,P004243,8.0,,1182.24,,,,,No evaluable
2025-11-01,P004302,4.0,,1182.24,,,,,No evaluable
2024-03-18,PS00006,1.0,,1182.0,,,,,No evaluable
2023-12-01,PS00013,1.0,1181.0,1181.0,1181.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-19,PS00006,1.0,,1181.0,,,,,No evaluable
2021-07-01,P004008,40.0,29.52,1180.8,1180.8,0.0,0.0,0.0,Coincidencia exacta
2023-10-09,P003885,12.0,98.34,1180.08,1180.08,0.0,0.0,0.0,Coincidencia exacta
2021-07-21,PS00006,1.0,1180.0,1180.0,1180.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-09,PS00006,1.0,1180.0,1180.0,1180.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-01,P007182,2.0,590.0,1180.0,1180.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-20,P003244,2.0,590.0,1180.0,1180.0,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,PS00009,1.0,1178.5,1178.5,1178.5,0.0,0.0,0.0,Coincidencia exacta
2023-01-10,P003733,2.0,589.221212,1178.442423,1178.442424,-1.0000001111620804e-06,1.0000001111620804e-06,8.485778275160419e-10,Coincidencia exacta
2023-09-11,P005716,2.0,588.855,1177.71,1177.71,0.0,0.0,0.0,Coincidencia exacta
2021-12-01,P003556,2.0,588.77,1177.54,1177.54,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,P003556,2.0,588.77,1177.54,1177.54,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,P003556,2.0,588.77,1177.54,1177.54,0.0,0.0,0.0,Coincidencia exacta
2022-02-02,P003098,2.0,588.77,1177.54,1177.54,0.0,0.0,0.0,Coincidencia exacta
2023-10-09,P003882,1.0,1177.01,1177.01,1177.01,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,PS00006,1.0,,1176.0,,,,,No evaluable
2025-06-01,305963,1.0,,1174.81,,,,,No evaluable
2023-01-13,P005865,10.0,117.28,1172.8,1172.8,0.0,0.0,0.0,Coincidencia exacta
2023-01-13,P005869,10.0,117.28,1172.8,1172.8,0.0,0.0,0.0,Coincidencia exacta
2023-06-06,P006213,3.0,390.853333,1172.559999,1172.559999,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,P006305,15.0,78.0,1170.0,1170.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,PS00006,1.0,,1170.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,1170.0,,,,,No evaluable
2023-04-06,P007372,1.0,1169.378167,1169.38,1169.378167,0.0018330000000332802,0.0018330000000332802,1.567497306293318e-06,Coincidencia exacta
2023-07-13,P001239,1.0,1167.5,1167.5,1167.5,0.0,0.0,0.0,Coincidencia exacta
2025-05-01,PS00006,1.0,,1167.2,,,,,No evaluable
2023-11-17,PS00006,1.0,1165.0,1165.0,1165.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,P008297,1.0,1099.0,1164.94,1099.0,65.94000000000005,65.94000000000005,0.0566037735849057,Diferencia material
2023-11-27,P008297,1.0,1099.0,1164.94,1099.0,65.94000000000005,65.94000000000005,0.0566037735849057,Diferencia material
2021-10-19,PS00006,1.0,1163.75,1163.75,1163.75,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,P005946,10.0,,1163.7,,,,,No evaluable
2023-07-10,PS00009,1.0,1163.5,1163.5,1163.5,0.0,0.0,0.0,Coincidencia exacta
2022-07-22,P005530,1.0,1162.46,1162.46,1162.46,0.0,0.0,0.0,Coincidencia exacta
2025-06-01,PS00006,1.0,,1161.0,,,,,No evaluable
2021-03-15,PS00006,1.0,1160.0,1160.0,1160.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-26,P001674,24.0,48.31,1159.44,1159.44,0.0,0.0,0.0,Coincidencia exacta
2022-10-28,P005803,8.0,144.87,1158.96,1158.96,0.0,0.0,0.0,Coincidencia exacta
2023-12-05,P006530,2.0,526.61,1158.542,1053.22,105.32199999999989,105.32199999999989,0.09090909090909081,Diferencia material
2023-07-03,PS00006,1.0,1157.5,1157.5,1157.5,0.0,0.0,0.0,Coincidencia exacta
2024-05-21,PS00006,1.0,,1157.45,,,,,No evaluable
2022-03-16,P006428,2.0,507.4444,1156.97,1014.8888,142.08120000000008,142.08120000000008,0.12280456710199926,Diferencia material
2023-05-30,P006166,24.0,48.182042,1156.369008,1156.3690080000001,-2.2737367544323206e-13,2.2737367544323206e-13,1.966272650600405e-16,Coincidencia exacta
2024-09-11,302622,2.0,,1155.63,,,,,No evaluable
2023-09-21,P001200,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001201,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001200,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001201,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001200,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001201,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001200,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-21,P001201,15.0,77.0,1155.0,1155.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-31,P003839,1.0,1078.9,1154.423,1078.9,75.52299999999991,75.52299999999991,0.06542056074766348,Diferencia material
2025-09-01,P002380,2.0,,1154.3,,,,,No evaluable
2025-06-01,P002380,2.0,,1152.93,,,,,No evaluable
2023-07-31,P003884,1.0,1077.3,1152.711,1077.3,75.41100000000006,75.41100000000006,0.0654205607476636,Diferencia material
2024-06-25,PS00006,1.0,,1152.09,,,,,No evaluable
2023-08-15,PS00006,1.0,1152.0,1152.0,1152.0,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,P002725,8.0,,1151.94,,,,,No evaluable
2025-08-01,305675,25.0,,1151.58,,,,,No evaluable
2025-08-01,305675,25.0,,1151.57,,,,,No evaluable
2023-09-11,P003981,16.0,71.876,1150.02,1150.016,0.0039999999999054126,0.0039999999999054126,3.478200379041593e-06,Coincidencia exacta
2021-06-11,PS00006,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-15,PS00013,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2022-02-17,P006442,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-01,PS00006,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-21,PS00006,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2022-07-11,PS00006,1.0,1150.0,1150.0,1150.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,PS00006,1.0,,1150.0,,,,,No evaluable
2025-05-01,PS00006,1.0,,1150.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,1150.0,,,,,No evaluable
2024-06-06,PS00006,1.0,,1150.0,,,,,No evaluable
2024-12-12,PS00006,1.0,,1150.0,,,,,No evaluable
2024-06-25,PS00006,1.0,,1150.0,,,,,No evaluable
2024-04-12,PS00006,1.0,,1150.0,,,,,No evaluable
2023-08-04,PS00013,1.0,1148.0,1148.0,1148.0,0.0,0.0,0.0,Coincidencia exacta
2022-01-19,P002984,5.0,229.5345,1147.6725,1147.6725000000001,-2.2737367544323206e-13,2.2737367544323206e-13,1.9811721152439574e-16,Coincidencia exacta
2022-04-05,P005504,4.0,286.835,1147.34,1147.34,0.0,0.0,0.0,Coincidencia exacta
2022-05-20,P005668,1.0,1146.0,1146.0,1146.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-03,P005480,4.0,286.3675,1145.47,1145.47,0.0,0.0,0.0,Coincidencia exacta
2023-05-02,P000198,4.0,286.3675,1145.47,1145.47,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,302700,2.0,,1145.31,,,,,No evaluable
2025-08-01,302700,2.0,,1145.31,,,,,No evaluable
2022-10-04,P001208,50.0,22.9,1145.0,1145.0,0.0,0.0,0.0,Coincidencia exacta
2023-06-07,P006160,4.0,286.1175,1144.47,1144.47,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P005241,200.0,5.72,1144.0,1144.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P005241,200.0,5.72,1144.0,1144.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-09,P003868,12.0,95.31,1143.72,1143.72,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P006686,12.0,95.29,1143.48,1143.48,0.0,0.0,0.0,Coincidencia exacta
2022-11-01,P006687,12.0,95.29,1143.48,1143.48,0.0,0.0,0.0,Coincidencia exacta
2024-08-15,PS00006,1.0,,1142.7,,,,,No evaluable
2021-06-09,P003981,12.0,95.2,1142.4,1142.4,0.0,0.0,0.0,Coincidencia exacta
2022-02-11,P003981,12.0,95.2,1142.4,1142.4,0.0,0.0,0.0,Coincidencia exacta
2022-02-11,P003981,12.0,95.2,1142.4,1142.4,0.0,0.0,0.0,Coincidencia exacta
2022-02-11,P003981,12.0,95.2,1142.4,1142.4,0.0,0.0,0.0,Coincidencia exacta
2021-11-05,P005476,1.0,1140.55,1140.55,1140.55,0.0,0.0,0.0,Coincidencia exacta
2023-07-12,PS00013,1.0,1140.4,1140.4,1140.4,0.0,0.0,0.0,Coincidencia exacta
2023-10-18,P008305,12.0,95.03,1140.36,1140.3600000000001,-2.2737367544323206e-13,2.2737367544323206e-13,1.993876279799643e-16,Coincidencia exacta
2021-06-03,PS00006,1.0,1140.2,1140.2,1140.2,0.0,0.0,0.0,Coincidencia exacta
2021-09-17,PS00006,1.0,1140.0,1140.0,1140.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-16,PS00006,1.0,,1140.0,,,,,No evaluable
2022-09-05,P007019,1.0,1139.64975,1139.65,1139.64975,0.0002500000000509317,0.0002500000000509317,2.1936559474481787e-07,Coincidencia exacta
2021-05-04,PS00006,1.0,1138.0,1138.0,1138.0,0.0,0.0,0.0,Coincidencia exacta
2024-04-23,PS00006,1.0,,1138.0,,,,,No evaluable
2024-04-23,PS00006,1.0,,1138.0,,,,,No evaluable
2022-08-05,PS00006,1.0,1137.0,1137.0,1137.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-11,P005560,2.0,568.18,1136.36,1136.36,0.0,0.0,0.0,Coincidencia exacta
2022-03-09,PS00001,1.0,1135.8,1135.8,1135.8,0.0,0.0,0.0,Coincidencia exacta
2025-09-01,PS00006,1.0,,1135.5,,,,,No evaluable
2023-12-08,P008435,3.0,378.0,1134.0,1134.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-22,PS00006,1.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008209,24.0,43.24,1131.16,1037.76,93.40000000000009,93.40000000000009,0.08257010502493023,Diferencia material
2022-11-01,P006656,1.0,1130.59,1130.59,1130.59,0.0,0.0,0.0,Coincidencia exacta
2022-12-02,PS00006,1.0,1130.0,1130.0,1130.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,PS00006,1.0,,1130.0,,,,,No evaluable
2021-04-22,PS00001,1.0,1127.97,1127.97,1127.97,0.0,0.0,0.0,Coincidencia exacta
2023-09-04,P003982,16.0,65.241,1127.37,1043.856,83.5139999999999,83.5139999999999,0.07407860773304231,Diferencia material
2023-07-31,P003885,12.0,87.8,1127.352,1053.6,73.75200000000018,73.75200000000018,0.06542056074766371,Diferencia material
2021-05-06,P001241,5.0,225.44,1127.2,1127.2,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,305572,1.0,,1125.45,,,,,No evaluable
2021-03-11,PS00006,1.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,Coincidencia exacta
2021-03-11,PS00006,1.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,Coincidencia exacta
2021-10-19,PS00006,1.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-14,PS00006,1.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-04,PS00006,1.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,Coincidencia exacta
2023-07-31,P003882,1.0,1050.9,1124.463,1050.9,73.56299999999987,73.56299999999987,0.06542056074766345,Diferencia material
2024-09-26,PS00006,1.0,,1120.66,,,,,No evaluable
2023-07-03,P006257,1.0,1120.0,1120.0,1120.0,0.0,0.0,0.0,Coincidencia exacta
2025-04-01,PS00006,1.0,,1120.0,,,,,No evaluable
2025-05-01,PS00006,1.0,,1120.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,1120.0,,,,,No evaluable
2022-10-21,P003449,2.0,559.5,1119.0,1119.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,P003768,2.0,559.5,1119.0,1119.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-14,P003449,2.0,559.5,1119.0,1119.0,0.0,0.0,0.0,Coincidencia exacta
2024-09-06,400071,6.0,,1119.0,,,,,No evaluable
2025-08-01,PS00006,1.0,,1118.52,,,,,No evaluable
2021-08-11,PS00006,1.0,1116.0,1116.0,1116.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P005239,400.0,2.79,1116.0,1116.0,0.0,0.0,0.0,Coincidencia exacta
2021-09-09,P005239,400.0,2.79,1116.0,1116.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-08,PS00006,1.0,1116.0,1116.0,1116.0,0.0,0.0,0.0,Coincidencia exacta
2022-03-04,P006412,1.0,1115.79,1115.79,1115.79,0.0,0.0,0.0,Coincidencia exacta
2021-07-10,P006082,2.0,557.5,1115.0,1115.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-07,PS00012,1.0,1115.0,1115.0,1115.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-17,P002381,3.0,371.41,1114.23,1114.23,0.0,0.0,0.0,Coincidencia exacta
2024-02-09,PS00006,6.0,,1112.76,,,,,No evaluable
2025-04-01,PS00006,1.0,,1111.86,,,,,No evaluable
2024-08-05,302622,1.0,,1111.22,,,,,No evaluable
2021-12-02,PS00001,1.0,1111.0,1111.0,1111.0,0.0,0.0,0.0,Coincidencia exacta
2021-12-02,PS00001,1.0,1111.0,1111.0,1111.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-10,P003882,1.0,1110.65,1110.65,1110.65,0.0,0.0,0.0,Coincidencia exacta
2021-03-10,PS00006,1.0,1110.0,1110.0,1110.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-19,PS00012,1.0,1110.0,1110.0,1110.0,0.0,0.0,0.0,Coincidencia exacta
2021-06-29,P005236,1.0,1110.0,1110.0,1110.0,0.0,0.0,0.0,Coincidencia exacta
2021-11-09,P003009,2.0,555.0,1110.0,1110.0,0.0,0.0,0.0,Coincidencia exacta
2023-05-22,PS00006,1.0,1110.0,1110.0,1110.0,0.0,0.0,0.0,Coincidencia exacta
2025-02-01,PS00006,1.0,,1110.0,,,,,No evaluable
2025-07-01,PS00006,1.0,,1110.0,,,,,No evaluable
2025-08-01,P002367,10.0,,1109.9,,,,,No evaluable
2023-09-01,P004269,3.0,369.833335,1109.500005,1109.5000049999999,2.2737367544323206e-13,2.2737367544323206e-13,2.0493346049442518e-16,Coincidencia exacta
2021-07-01,P005264,2.0,554.54,1109.08,1109.08,0.0,0.0,0.0,Coincidencia exacta
2023-11-13,P008225,16.0,63.59,1109.01,1017.44,91.56999999999994,91.56999999999994,0.08256913824041257,Diferencia material
2023-10-09,P003804,2.0,554.18,1108.36,1108.36,0.0,0.0,0.0,Coincidencia exacta
2023-03-20,PS00012,1.0,1106.9,1106.9,1106.9,0.0,0.0,0.0,Coincidencia exacta
2021-04-22,PS00012,1.0,1106.2,1106.2,1106.2,0.0,0.0,0.0,Coincidencia exacta
2021-03-09,P005638,8.0,138.24,1105.92,1105.92,0.0,0.0,0.0,Coincidencia exacta
2022-07-11,PS00001,1.0,1105.69,1105.69,1105.69,0.0,0.0,0.0,Coincidencia exacta
2023-08-01,PS00009,1.0,1105.0,1105.0,1105.0,0.0,0.0,0.0,Coincidencia exacta
2025-07-01,PS00006,1.0,,1103.65,,,,,No evaluable
2021-10-15,PS00001,1.0,1103.15,1103.15,1103.15,0.0,0.0,0.0,Coincidencia exacta
2021-09-21,P005228,2.0,551.14,1102.28,1102.28,0.0,0.0,0.0,Coincidencia exacta
2023-06-29,PS00006,1.0,1102.1,1102.1,1102.1,0.0,0.0,0.0,Coincidencia exacta
2021-09-21,P005223,4.0,275.3,1101.2,1101.2,0.0,0.0,0.0,Coincidencia exacta
2025-08-01,305743,1.0,,1100.32,,,,,No evaluable
2025-08-01,305743,1.0,,1100.31,,,,,No evaluable
2021-03-05,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-19,P004446,22.0,50.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2021-04-22,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2021-07-15,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2021-08-02,P003747,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2022-04-22,P004450,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-10,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2022-06-10,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2022-08-10,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2022-09-16,PS00012,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-22,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-02-24,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-15,P005878,2.0,550.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-04-27,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-08-04,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-09-18,PS00009,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-10-20,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2023-11-06,PS00006,1.0,1100.0,1100.0,1100.0,0.0,0.0,0.0,Coincidencia exacta
2025-01-01,PS00006,1.0,,1100.0,,,,,No evaluable
2025-02-01,PS00006,1.0,,1100.0,,,,,No evaluable
2025-04-01,PS00006,1.0,,1100.0,,,,,No evaluable
2025-09-01,PS00006,1.0,,1100.0,,,,,No evaluable
2024-09-16,PS00006,1.0,,1100.0,,,,,No evaluable
2024-10-18,PS00006,1.0,,1100.0,,,,,No evaluable
2024-05-08,PS00006,1.0,,1100.0,,,,,No evaluable
2024-09-09,PS00006,1.0,,1100.0,,,,,No evaluable
2024-10-09,PS00006,1.0,,1100.0,,,,,No evaluable
2024-06-25,PS00006,1.0,,1100.0,,,,,No evaluable
2021-09-09,PS00006,1.0,1099.8,1099.8,1099.8,0.0,0.0,0.0,Coincidencia exacta
